"osm_id","name","ref","highway","aadt","roadtype","road_importance","urban"
"539503446","Tennyson Road","A3055","primary",NA,"major",1,1
"539503447","Tennyson Road","A3055","primary",NA,"major",1,1
"539503448","Tennyson Road","A3055","primary",NA,"major",1,1
"539503449","Avenue Road","A3055","primary",NA,"major",1,1
"539503450","Jameson Gardens",NA,"residential",NA,"minor",1,1
"539503451","Tennyson Road","A3055","primary",NA,"major",1,1
"539503452","The Avenue","A3055","primary",NA,"major",1,1
"539723269","Fleet Way",NA,"residential",NA,"minor",4,0
"539723270","Fleet Way",NA,"residential",NA,"minor",2,0
"539724727","Main Road Shalfleet","A3054","primary",7155,"major",1,0
"539725706","Main Road Shalfleet","A3054","primary",7155,"major",2,0
"539881308","Forest Road","A3054","primary",7942,"major",1,0
"539882381","Forest Road","A3054","primary",7942,"major",1,0
"539882388","Forest Road","A3054","primary",7942,"major",1,0
"539882395","Forest Road","A3054","primary",7942,"major",1,0
"539882401","Forest Road","A3054","primary",7942,"major",3,0
"539882405","Forest Road","A3054","primary",7942,"major",1,0
"540039718",NA,NA,"unclassified",NA,"minor",2,0
"540039720",NA,NA,"unclassified",NA,"minor",2,0
"540150619",NA,NA,"unclassified",NA,"minor",2,0
"540150620",NA,NA,"unclassified",NA,"minor",2,0
"542268791","Brocks Copse Road",NA,"tertiary",NA,"minor",1,0
"543793632","Blackwater Road","A3020","primary",19296,"major",3,1
"543949728",NA,NA,"residential",NA,"minor",2,1
"546426631","Blythe Shute","A3055","primary",NA,"major",1,0
"546426632","Blythe Shute","A3055","primary",NA,"major",1,0
"546426633","Blythe Shute","A3055","primary",NA,"major",1,0
"546430048",NA,"A3055","primary_link",2179,"major",1,0
"546430049","Church Street","A3055","primary",2179,"major",1,0
"546430333","Church Street","A3055","primary",2179,"major",1,0
"546430334","Church Street","A3055","primary",2179,"major",1,0
"546657828",NA,NA,"unclassified",NA,"minor",4,0
"546659381","Ashknowle Lane",NA,"unclassified",NA,"minor",4,0
"546659383","Ashknowle Lane",NA,"unclassified",NA,"minor",3,0
"546659384","Ashknowle Lane",NA,"unclassified",NA,"minor",4,0
"546659837","Ventnor Road",NA,"secondary",NA,"minor",4,0
"546662654","Week Lane",NA,"unclassified",NA,"minor",2,0
"546662655","Week Lane",NA,"unclassified",NA,"minor",5,0
"546664199","St Lawrence Shute",NA,"tertiary",NA,"minor",3,0
"546664200","St Lawrence Shute",NA,"tertiary",NA,"minor",2,0
"546893630","Shore Hill",NA,"unclassified",NA,"minor",3,1
"546893873","Albert Street",NA,"primary",NA,"major",1,1
"546894025","Pier Street",NA,"primary",NA,"major",1,1
"546894332","Marlborough Road",NA,"residential",NA,"minor",1,1
"546898198","Old Station Road",NA,"unclassified",NA,"minor",4,1
"546900789","St Margarets Glade",NA,"residential",NA,"minor",2,1
"546903660","Coombe Park",NA,"residential",NA,"minor",3,0
"546903661","Coombe Park",NA,"residential",NA,"minor",2,0
"546909336",NA,NA,"unclassified",NA,"minor",3,0
"546913597","Calloway Close",NA,"residential",NA,"minor",1,0
"549011450","Cliff Road",NA,"residential",NA,"minor",3,1
"556959261","Mill Lane",NA,"tertiary",NA,"minor",3,0
"556959262","Mill Lane",NA,"tertiary",NA,"minor",1,0
"559437812","Glynn Close",NA,"residential",NA,"minor",1,0
"562151273","Camp Road",NA,"residential",NA,"minor",1,1
"562325863","Pallance Road",NA,"tertiary",NA,"minor",1,0
"562325865","Pallance Road",NA,"tertiary",NA,"minor",1,0
"563030922","Carisbrooke Road","B3323","secondary",12343,"minor",1,1
"563030923","Carisbrooke Road (The Mall)","B3323","secondary",12343,"minor",3,1
"563391920","Esplanade",NA,"unclassified",NA,"minor",4,0
"564306257","Parkhurst Road","A3054","primary",7942,"major",2,1
"564406776",NA,"A3020","primary",18289,"major",1,0
"564406777",NA,"A3020","primary",18289,"major",1,0
"565556677","Blacklands Lane",NA,"tertiary",NA,"minor",1,0
"565556678","Blacklands Lane",NA,"tertiary",NA,"minor",4,0
"565832712","Trattles Court",NA,"residential",NA,"minor",1,1
"565832713",NA,NA,"residential",NA,"minor",1,0
"565843126","Main Road","B3401","secondary",NA,"minor",4,0
"569051618","Cameron Close",NA,"residential",NA,"minor",3,1
"569069020","Old School Close",NA,"residential",NA,"minor",2,1
"569069039",NA,NA,"unclassified",NA,"minor",4,1
"569399564",NA,NA,"unclassified",NA,"minor",4,0
"570377991",NA,NA,"unclassified",NA,"minor",1,0
"570438155",NA,NA,"unclassified",NA,"minor",1,0
"570445388","Appuldurcombe Road",NA,"unclassified",NA,"minor",1,0
"570445389","Appuldurcombe Road",NA,"unclassified",NA,"minor",1,0
"571487488",NA,NA,"unclassified",NA,"minor",1,0
"571488269","Old Blackgang Road",NA,"unclassified",NA,"minor",1,0
"571488270",NA,NA,"unclassified",NA,"minor",3,0
"580225709","Anglesea Street",NA,"residential",NA,"minor",1,1
"587317223","Beauchamp Drive",NA,"residential",NA,"minor",3,0
"587321404","Undercliff Drive","A3055","residential",2179,"minor",5,0
"587321406","Undercliff Drive",NA,"residential",NA,"minor",1,0
"589067947","Winton Street",NA,"residential",NA,"minor",4,1
"589672329",NA,NA,"unclassified",NA,"minor",1,0
"589797919","Coombe Lane",NA,"unclassified",NA,"minor",5,0
"596474748",NA,NA,"unclassified",NA,"minor",2,1
"596478868","Granville Road Bridge",NA,"residential",NA,"minor",1,1
"596478874","Granville Road Bridge",NA,"residential",NA,"minor",1,1
"596937385","Cosham Close",NA,"residential",NA,"minor",1,0
"604333710",NA,NA,"residential",NA,"minor",4,0
"604333711","Captains Parade",NA,"residential",NA,"minor",1,0
"609925930",NA,NA,"unclassified",NA,"minor",4,0
"609925933",NA,NA,"unclassified",NA,"minor",1,0
"609997476",NA,NA,"unclassified",NA,"minor",1,1
"609997477","Samphire Walk",NA,"unclassified",NA,"minor",3,1
"609997478",NA,NA,"unclassified",NA,"minor",1,1
"609997479","Keats Walk",NA,"unclassified",NA,"minor",2,1
"611188563","Postern Road",NA,"residential",NA,"minor",4,0
"612286259","Westbrook Lane",NA,"residential",NA,"minor",2,1
"612286264","Downlands View",NA,"residential",NA,"minor",2,1
"615856643","Churchill Close",NA,"residential",NA,"minor",1,1
"615875251","Fir Tree Close",NA,"residential",NA,"minor",1,1
"615882964","Hildyards Crescent",NA,"residential",NA,"minor",4,1
"616115155","High Street",NA,"tertiary",NA,"minor",1,0
"616115156","Blackgang Road","A3055","primary",2179,"major",2,0
"617888355","St Georges Lane",NA,"unclassified",NA,"minor",4,0
"619523986","Main Road",NA,"tertiary",NA,"minor",2,0
"619523987","Main Road",NA,"tertiary",NA,"minor",2,0
"619537464","Newport Road",NA,"tertiary",NA,"minor",1,0
"619537465","Newport Road",NA,"tertiary",NA,"minor",5,0
"623407558","Wishing Well Close",NA,"residential",NA,"minor",1,0
"623407559","Wishing Well Close",NA,"residential",NA,"minor",2,0
"624461493","McKeown Close",NA,"residential",NA,"minor",3,1
"633061986","Barge Lane",NA,"residential",NA,"minor",4,0
"635291766",NA,NA,"residential",NA,"minor",1,1
"635393848","Green Street",NA,"residential",NA,"minor",3,1
"637511156","Downlands View",NA,"residential",NA,"minor",2,1
"637750929","Glen Place",NA,"residential",NA,"minor",4,1
"638705829",NA,NA,"residential",NA,"minor",1,1
"643370652",NA,NA,"residential",NA,"minor",2,0
"645568766","Cameron Close",NA,"residential",NA,"minor",2,1
"646067811","Fox Place",NA,"residential",NA,"minor",2,1
"647709004",NA,NA,"residential",NA,"minor",1,1
"647709005",NA,NA,"residential",NA,"minor",4,1
"648188608",NA,NA,"residential",NA,"minor",1,1
"650035305",NA,NA,"residential",NA,"minor",1,0
"650035321",NA,NA,"residential",NA,"minor",1,0
"653762582",NA,NA,"residential",NA,"minor",1,0
"653762583",NA,NA,"residential",NA,"minor",2,0
"654274055","Riverway",NA,"unclassified",NA,"minor",3,1
"657001216","Forest Dell",NA,"residential",NA,"minor",2,0
"657016858","Cupressus Avenue",NA,"residential",NA,"minor",1,0
"657066206","Forest Dell",NA,"residential",NA,"minor",1,0
"661640837","Old Road",NA,"residential",NA,"minor",5,1
"661999678",NA,NA,"residential",NA,"minor",1,0
"662162989",NA,NA,"residential",NA,"minor",2,0
"662162996",NA,NA,"residential",NA,"minor",1,1
"662162998",NA,NA,"residential",NA,"minor",2,1
"662312743",NA,NA,"residential",NA,"minor",1,0
"662614894","Small Horse Farm Close",NA,"residential",NA,"minor",3,1
"662614901",NA,NA,"residential",NA,"minor",3,1
"662638457",NA,NA,"residential",NA,"minor",3,0
"663196050",NA,NA,"residential",NA,"minor",1,1
"663196055","Arthur Moody Drive",NA,"residential",NA,"minor",2,1
"663196062",NA,NA,"residential",NA,"minor",1,1
"663196063",NA,NA,"residential",NA,"minor",1,1
"664373692","Sycamore Drive",NA,"residential",NA,"minor",3,1
"665455302","The Esplanade",NA,"residential",NA,"minor",1,0
"665471699","Castle Street",NA,"residential",NA,"minor",2,0
"665627799","Madeira Road",NA,"residential",NA,"minor",2,1
"665627800","Madeira Road",NA,"residential",NA,"minor",2,1
"665856650","Ryde Pier",NA,"unclassified",NA,"minor",1,1
"665856653","Ryde Pier",NA,"unclassified",NA,"minor",1,1
"665873522","Carisbrooke Road","B3323","secondary",12343,"minor",1,1
"665873523","Carisbrooke Road","B3323","secondary",12343,"minor",1,1
"665873524","High Street","B3323","secondary",12343,"minor",3,1
"665880158","Spring Lane",NA,"residential",NA,"minor",2,1
"665880158","Spring Lane",NA,"residential",NA,"minor",2,0
"667183496",NA,NA,"residential",NA,"minor",4,1
"667250350",NA,NA,"unclassified",NA,"minor",4,0
"667250352",NA,NA,"unclassified",NA,"minor",5,0
"667250354",NA,NA,"unclassified",NA,"minor",5,0
"667266130",NA,NA,"unclassified",NA,"minor",3,0
"667266142",NA,NA,"unclassified",NA,"minor",2,0
"667405570",NA,NA,"unclassified",NA,"minor",3,0
"667405586",NA,NA,"unclassified",NA,"minor",1,0
"667405600",NA,NA,"unclassified",NA,"minor",1,0
"667405602",NA,NA,"unclassified",NA,"minor",1,0
"667405608",NA,NA,"unclassified",NA,"minor",1,0
"667405610",NA,NA,"unclassified",NA,"minor",3,0
"667405612",NA,NA,"unclassified",NA,"minor",3,0
"667405632",NA,NA,"unclassified",NA,"minor",1,0
"667410301",NA,NA,"unclassified",NA,"minor",1,0
"667410302",NA,NA,"unclassified",NA,"minor",2,0
"667416438",NA,NA,"unclassified",NA,"minor",2,0
"668091051","St Peters Court",NA,"residential",NA,"minor",2,0
"669547202","Tennyson Road","A3054","primary",7155,"major",1,0
"670269291",NA,NA,"residential",NA,"minor",1,0
"670269292","Winford Way",NA,"residential",NA,"minor",3,0
"670562867","Chambers Drive",NA,"residential",NA,"minor",2,0
"670936583","Longwood Lane",NA,"unclassified",NA,"minor",1,0
"671039871","Alverstone Shute",NA,"unclassified",NA,"minor",1,0
"672324447","Snowberry Road",NA,"residential",NA,"minor",5,1
"672324448","Lugley Street",NA,"unclassified",NA,"minor",2,1
"672324449","Mill Street",NA,"unclassified",NA,"minor",3,1
"672324452","Fishbourne Lane","B3331","secondary",NA,"minor",3,0
"672324453","St Thomas Street",NA,"tertiary",NA,"minor",2,1
"674895561","Golf Links Road",NA,"unclassified",NA,"minor",1,0
"674895562","Golf Links Road",NA,"unclassified",NA,"minor",4,1
"677281846","River Road",NA,"unclassified",NA,"minor",1,0
"677372936","Beach Road",NA,"residential",NA,"minor",1,1
"677445917","Mersley Lane",NA,"unclassified",NA,"minor",1,0
"677460886","Clarence Road","B3321","secondary",NA,"minor",1,0
"677465627","Esplanade",NA,"primary",NA,"major",1,1
"682080211","Stonewood Gate",NA,"residential",NA,"minor",1,0
"683137193","Windsor Close",NA,"residential",NA,"minor",1,0
"683137194","Windsor Close",NA,"residential",NA,"minor",4,1
"684784368",NA,NA,"unclassified",NA,"minor",2,0
"684784369","Folly Lane",NA,"unclassified",NA,"minor",5,0
"684784370",NA,NA,"unclassified",NA,"minor",2,0
"685061748",NA,NA,"residential",NA,"minor",3,0
"685613886",NA,NA,"residential",NA,"minor",2,0
"685613887",NA,NA,"residential",NA,"minor",1,0
"688688922","Steephill Road",NA,"residential",NA,"minor",2,1
"691317784","Old Blackgang Road",NA,"unclassified",NA,"minor",3,0
"691317785","Sandrock Road",NA,"residential",NA,"minor",2,0
"691317786","Sandrock Road",NA,"residential",NA,"minor",5,0
"716962851",NA,NA,"residential",NA,"minor",3,1
"717942329","Swan Street",NA,"residential",NA,"minor",4,0
"717942330","Dormouse Drive",NA,"residential",NA,"minor",2,1
"719383902","Esplanade","A3055","primary",9225,"major",1,1
"719383903","East Hill","A3055","primary",9225,"major",1,1
"719383904","The Strand","B3326","secondary",NA,"minor",1,1
"719383905","East Hill Road","A3055","primary",9225,"major",1,1
"719383906","West Hill Road",NA,"residential",NA,"minor",2,1
"721626824","Esplanade",NA,"primary",NA,"major",1,1
"722261542","Parkhurst Road","A3020","primary",20971,"major",1,0
"722261543","Parkhurst Road",NA,"primary",NA,"major",1,0
"722261544","Parkhurst Road","A3020","primary",20971,"major",2,0
"722261545","Parkhurst Road","A3020","primary",20971,"major",1,0
"722261546","Horsebridge Hill",NA,"primary",NA,"major",1,1
"729898274","Steephill Road",NA,"tertiary",NA,"minor",2,0
"729898275","St Lawrence Shute",NA,"tertiary",NA,"minor",1,0
"729898279","Newport Road","B3327","secondary",NA,"minor",4,1
"729898281","Ocean View Road","B3327","secondary",NA,"minor",3,1
"729898282","Newport Road","B3327","secondary",NA,"minor",2,1
"729898290","Mitchell Avenue","B3327","secondary",NA,"minor",1,1
"729898292","Leeson Road","A3055","primary",4245,"major",5,1
"729898293","Leeson Road","A3055","primary",4247,"major",1,0
"729898299","Victoria Avenue","A3020","primary",5559,"major",2,0
"729898302","Manor Road",NA,"unclassified",NA,"minor",5,0
"729898303","Manor Road",NA,"unclassified",NA,"minor",5,0
"729898305","Mountfield Road",NA,"residential",NA,"minor",4,0
"729898307","Rew Lane",NA,"unclassified",NA,"minor",5,0
"729898308","Rew Lane",NA,"unclassified",NA,"minor",5,0
"729898309","Appuldurcombe Road",NA,"unclassified",NA,"minor",1,0
"729898310","Whitwell Road",NA,"tertiary",NA,"minor",2,0
"729898311","Whitwell Road",NA,"tertiary",NA,"minor",5,0
"729898315","Barrack Shute",NA,"tertiary",NA,"minor",3,0
"729898316","Blackgang Road","A3055","primary",2179,"major",1,0
"729898317","Church Street","A3055","primary",2179,"major",2,0
"729898318","Church Street","A3055","primary",2179,"major",1,0
"729898320","Newport Road",NA,"tertiary",NA,"minor",2,0
"729898322","Highwood Lane",NA,"tertiary",NA,"minor",3,0
"729898326","Halletts Shute","A3054","primary",3831,"major",3,0
"729898331","Church Place",NA,"tertiary",NA,"minor",1,1
"729898333","Alum Bay New Road","B3322","secondary",NA,"minor",1,0
"729898334","Madeira Road",NA,"residential",NA,"minor",2,1
"730153748","Tennyson Road","A3054","primary",7155,"major",1,0
"730153751","Rew Street",NA,"unclassified",NA,"minor",1,1
"734426973","Forest Road","A3054","primary",7942,"major",3,1
"734466794","Park Road",NA,"tertiary",NA,"minor",1,0
"734466795","Park Road",NA,"tertiary",NA,"minor",5,0
"736272412","West Street",NA,"primary",NA,"major",1,1
"736272413","West Street",NA,"residential",NA,"minor",2,1
"737941674","St Georges Lane",NA,"unclassified",NA,"minor",5,0
"737941675","Burnt House Lane",NA,"unclassified",NA,"minor",5,0
"737941677","Burnt House Lane",NA,"unclassified",NA,"minor",5,0
"737941688","Briddlesford Road",NA,"tertiary",NA,"minor",5,0
"737941689","Briddlesford Road",NA,"tertiary",NA,"minor",5,0
"737941693","Quarr Hill","A3054","primary",15498,"major",3,1
"737941699","Lower Woodside Road",NA,"unclassified",NA,"minor",5,0
"737941711","Whippingham Road","A3021","primary",11002,"major",4,0
"737941712","Whippingham Road","A3021","primary",7294,"major",3,1
"737941716","Newbarn Road",NA,"unclassified",NA,"minor",5,1
"737941723","Quarr Hill","A3054","primary",15498,"major",1,1
"737941724","Firestone Copse Road",NA,"tertiary",NA,"minor",5,0
"737941735","Ashey Road",NA,"tertiary",NA,"minor",5,0
"737941741","Sandown Road","B3395","secondary",NA,"minor",2,0
"741092326","Newport Road","A3056","primary",11676,"major",4,0
"741739285","Macrocarpa Road",NA,"residential",NA,"minor",3,1
"745338015","Bull Ring","A3055","primary",13229,"major",1,0
"745338016",NA,NA,"residential",NA,"minor",1,0
"745338018",NA,NA,"residential",NA,"minor",1,0
"745338019","High Street","A3055","primary",13229,"major",3,0
"745338020","West Street",NA,"residential",NA,"minor",5,0
"745359284",NA,NA,"residential",NA,"minor",2,0
"761744744",NA,NA,"unclassified",NA,"minor",4,0
"762836102","Sea Street",NA,"unclassified",NA,"minor",1,1
"766375556","Esplanade Road",NA,"residential",NA,"minor",4,1
"790268601",NA,NA,"residential",NA,"minor",2,0
"1104558","St Mary's Roundabout",NA,"primary",NA,"major",2,1
"1307865","Station Gardens",NA,"residential",NA,"minor",3,0
"1426324","Southfield Gardens",NA,"residential",NA,"minor",5,1
"1495546","Woods Drive",NA,"residential",NA,"minor",3,0
"1632721","Broadstone Crescent",NA,"residential",NA,"minor",3,0
"1880572","Linkside",NA,"residential",NA,"minor",3,1
"1881876","Hookes Way",NA,"residential",NA,"minor",3,1
"2042247","Forest Close",NA,"residential",NA,"minor",4,0
"2042257",NA,NA,"unclassified",NA,"minor",4,0
"2169047","Well Road","A3021","primary",3889,"major",1,0
"2285758","Medina View",NA,"residential",NA,"minor",4,0
"2501433","Churchill Close",NA,"residential",NA,"minor",3,1
"2907396","Sunset Close",NA,"residential",NA,"minor",2,1
"3032972",NA,NA,"unclassified",NA,"minor",2,1
"3407018",NA,NA,"primary",NA,"major",2,0
"4565305",NA,NA,"unclassified",NA,"minor",3,1
"4567180",NA,NA,"secondary",NA,"minor",1,1
"4567856","Fishbourne Lane",NA,"residential",NA,"minor",3,0
"4571011",NA,NA,"unclassified",NA,"minor",3,0
"4945378",NA,NA,"unclassified",NA,"minor",3,1
"26209181",NA,NA,"primary",NA,"major",1,1
"45459913","Somerton Roundabout","A3020","primary",4993,"major",1,0
"45516230","Esplanade",NA,"unclassified",NA,"minor",2,1
"45516267","Culver Way",NA,"residential",NA,"minor",5,0
"46621865",NA,"A3055","primary",9225,"major",1,0
"71360385","The Pippins",NA,"residential",NA,"minor",2,1
"93333612","North Court Close",NA,"residential",NA,"minor",3,0
"96010418",NA,NA,"residential",NA,"minor",5,0
"121027190","Hungerberry Close",NA,"residential",NA,"minor",3,1
"126895507","Old Park Road",NA,"unclassified",NA,"minor",5,0
"137062437","Lower Furlongs",NA,"residential",NA,"minor",2,0
"141479869","Arundel Close",NA,"residential",NA,"minor",4,1
"305924187","Buckingham Close",NA,"residential",NA,"minor",2,1
"315005228","Thornbrough close",NA,"residential",NA,"minor",2,1
"321896978","The Rogers",NA,"residential",NA,"minor",3,1
"365395938",NA,"A3055","primary",NA,"major",1,1
"382700547","College Close",NA,"unclassified",NA,"minor",3,1
"474134029",NA,NA,"unclassified",NA,"minor",1,1
"537731285",NA,NA,"unclassified",NA,"minor",2,0
